,std_x,std_x,std_y,std_y,std_z,std_z,mag_std,mag_std,mag_range,mag_range,mean_abs_diff,mean_abs_diff,dom_freq,dom_freq,zero_cross,zero_cross
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
label,,,,,,,,,,,,,,,,
0,0.008412110412548099,0.023641006573927287,0.007362787215262408,0.02827859881464515,0.007783362390883561,0.01016303402335522,0.007487148042835196,0.010587736624376938,0.02611114563153335,0.036055992072409476,0.0002329461335225661,0.0002997920353346155,0.11363327067321913,0.03562169120081061,2.2439024390243905,0.9159827456038147
1,0.0064737366928818785,0.015657749710708015,0.003865683203425606,0.008502442743858635,0.0063271209305943085,0.010251224785344997,0.005925619774129146,0.009855383031249613,0.020431289017866828,0.036595193691321776,0.0001870102556899093,0.0003741693564265313,0.10308327617335367,0.0275250474483508,2.25,1.1557310611531932
2,0.15463793200224638,0.21759436117493133,0.09497340174793789,0.1498285147862474,0.08142766514545548,0.110962849946358,0.09075418179070686,0.12412196441741444,0.3044854425199712,0.4147638601179357,0.003326631898997003,0.004693645079829965,0.11986787546174117,0.04146388305272281,2.6911764705882355,1.2489679672908751
